WELL_NAME,D_DATE,OIL,GAS,GAS_SALES,WATER
WELL B,2/3/21,16.98,75.07,75.07,45.91
WELL B,2/4/21,15.31,61.8,61.8,43.06
WELL B,2/5/21,9.25,32.42,32.42,11.76
WELL B,2/6/21,0,0,0,-1
WELL B,2/7/21,0,0,0,0
WELL B,2/8/21,0,0,0,0
WELL B,2/9/21,0,0,0,0
WELL B,2/10/21,0,0,0,0
WELL B,2/11/21,0,0,0,0
WELL B,2/12/21,0,0,0,0
WELL B,2/13/21,0,0,0,0
WELL B,2/14/21,0,0,0,0
WELL B,2/15/21,0,0,0,0
WELL B,2/16/21,0,0,0,0
WELL B,2/17/21,0,0,0,0
WELL B,2/18/21,0,0,0,0
WELL B,2/19/21,0,0,0,0
WELL B,2/20/21,0,0,0,0
WELL B,2/21/21,0,0,0,0
WELL B,2/22/21,0,0,0,0
WELL B,2/23/21,0,0,0,0
WELL B,2/24/21,0,0,0,0
WELL B,2/25/21,0,0,0,0
WELL B,2/26/21,0,0,0,0
WELL B,2/27/21,0,0,0,0
WELL B,2/28/21,0,0,0,0
WELL B,3/1/21,0,0,0,0
WELL B,3/2/21,0,0,0,0
WELL B,3/3/21,0,0,0,0
WELL B,3/4/21,0,0,0,0
WELL B,3/5/21,0,0,0,0
WELL B,3/6/21,0,0,0,0
WELL B,3/7/21,0,0,0,0
WELL B,3/8/21,0,0,0,0
WELL B,3/9/21,0,0,0,0
WELL B,3/10/21,0,0,0,0
WELL B,3/11/21,0,0,0,0
WELL B,3/12/21,9.2,41.12,41.12,58.72
WELL B,3/13/21,17.86,77.67,77.67,76.06
WELL B,3/14/21,17.39,82.39,82.39,79.96
WELL B,3/15/21,14.41,109.3,109.3,158.37
WELL B,3/16/21,16.98,91.38,91.38,91.02
WELL B,3/17/21,22.38,94.5,94.5,32.39
WELL B,3/18/21,26.2,108.73,108.73,57.62
WELL B,3/19/21,21.98,88.95,88.95,31.97
WELL B,3/20/21,24.67,98.5,98.5,39.43
WELL B,3/21/21,23.96,97.91,97.91,23.71
WELL B,3/22/21,22.19,101.02,101.02,33.58
WELL B,3/23/21,20.09,82.14,82.14,18.75
WELL B,3/24/21,31.33,98.38,98.38,38.13
WELL B,3/25/21,23.93,83.77,83.77,112.74
WELL B,3/26/21,27.34,85.08,85.08,-34
WELL B,3/27/21,26.66,102.63,102.63,-22
WELL B,3/28/21,28.7,90.33,90.33,-29
WELL B,3/29/21,27.08,94.51,94.51,-28
WELL B,3/30/21,21.39,89.49,89.49,-20
WELL B,3/31/21,17.35,64.73,64.73,-27
WELL B,4/1/21,27.02,100.88,100.88,-25
WELL B,4/2/21,37.4,95,95,-26
WELL B,4/3/21,30.94,98,98,89.63
WELL B,4/4/21,27.68,94.56,94.56,112.85
WELL B,4/5/21,27.65,93.38,93.38,106.55
WELL B,4/6/21,29.09,88.8,88.8,109.32
WELL B,4/7/21,23.29,98.24,98.24,99.14
WELL B,4/8/21,29.2,68.47,68.47,72.06
WELL B,4/9/21,26.4,82.93,82.93,83.5
WELL B,4/10/21,28.72,90.22,90.22,87.97
WELL B,4/11/21,30.24,92.87,92.87,68.36
WELL B,4/12/21,31.89,103.43,103.43,76.88
WELL B,4/13/21,23.73,76.53,76.53,54.98
WELL B,4/14/21,29.12,79.17,79.17,58.1
WELL B,4/15/21,28.52,86.38,86.38,71.79
WELL B,4/16/21,32.06,88.04,88.04,65.25
WELL B,4/17/21,26.72,69.72,69.72,49.64
WELL B,4/18/21,26.84,75.65,75.65,58.67
WELL B,4/19/21,31.31,95.74,95.74,61.44
WELL B,4/20/21,25.43,107.91,107.91,74.81
WELL B,4/21/21,29.05,96.46,96.46,59.23
WELL B,4/22/21,29.75,102.46,102.46,65.33
WELL B,4/23/21,26.08,95.25,95.25,56.2
WELL B,4/24/21,24.07,90.84,90.84,86.99
WELL B,4/25/21,29.62,96.39,96.39,65.17
WELL B,4/26/21,35.28,89.13,89.13,62.82
WELL B,4/27/21,31.45,91.68,91.68,77.62
WELL B,4/28/21,28.3,91.04,91.04,84.69
WELL B,4/29/21,24.81,86.51,86.51,84.46
WELL B,4/30/21,26.95,93.26,93.26,90.89
WELL B,5/1/21,25.03,83.55,83.55,81.75
WELL B,5/2/21,25.08,86.59,86.59,63.93
WELL B,5/3/21,22.79,65.9,65.9,45.07
WELL B,5/4/21,16.91,58.38,58.38,42.1
WELL B,5/5/21,25.51,85.14,85.14,59.19
WELL B,5/6/21,27.3,91.51,91.51,50.65
WELL B,5/7/21,32.25,91.6,91.6,70.63
WELL B,5/8/21,30.95,105.48,105.48,83.87
WELL B,5/9/21,31.61,93.36,93.36,87.05
WELL B,5/10/21,32.73,97.38,97.38,80.93
WELL B,5/11/21,34.89,109.85,109.85,86.84
WELL B,5/12/21,37.73,100.27,100.27,92.19
WELL B,5/13/21,32.18,92.37,92.37,88.39
WELL B,5/14/21,35.15,109.62,109.62,81.42
WELL B,5/15/21,31.52,91.66,91.66,83.74
WELL B,5/16/21,30.69,94.7,94.7,25.89
WELL B,5/17/21,27.47,97.79,97.79,41.66
WELL B,5/18/21,28.18,90.24,90.24,31.54
WELL B,5/19/21,22.96,83.7,83.7,18.57
WELL B,5/20/21,25.82,85.91,85.91,25.22
WELL B,5/21/21,31.32,85.65,85.65,28.33
WELL B,5/22/21,27.19,95.81,95.81,30.16
WELL B,5/23/21,37.26,101.35,101.35,66.65
WELL B,5/24/21,37.27,111.86,111.86,74.27
WELL B,5/25/21,35.23,102.72,102.72,68.7
WELL B,5/26/21,35.61,104.17,104.87,89.63
WELL B,5/27/21,34.9,98.64,98.64,70.47
WELL B,5/28/21,35.47,108.09,108.09,75.03
WELL B,5/29/21,38.41,119.32,119.32,66.02
WELL B,5/30/21,34.71,108.99,108.99,65.75
WELL B,5/31/21,37.54,111.35,111.35,63.84
WELL B,6/1/21,29.87,93.39,93.39,49.69
WELL B,6/2/21,29.41,88.08,88.08,58.11
WELL B,6/3/21,36.06,110.47,110.47,58.5
WELL B,6/4/21,30.17,109.06,109.06,57.38
WELL B,6/5/21,25.63,102.35,103.34,-12.54
WELL B,6/6/21,29.87,104.99,104.99,67.18
WELL B,6/7/21,34.36,104.83,104.83,63.66
WELL B,6/8/21,36.79,18.07,18.07,-0.29
WELL B,6/9/21,35.15,67.06,67.06,30.25
WELL B,6/10/21,31.13,106.98,106.98,88.76
WELL B,6/11/21,23.62,71.75,71.75,-10.69
WELL B,6/12/21,23.8,98.7,98.7,58.54
WELL B,6/13/21,35.47,111.79,111.79,71.06
WELL B,6/14/21,33.11,104.86,106.21,-5.64
WELL B,6/15/21,37.42,104.14,104.14,65.14
WELL B,6/16/21,38.67,94.42,94.42,66.21
WELL B,6/17/21,36.82,135.66,136.14,-18.5
WELL B,6/18/21,48.45,94.63,94.63,48.39
WELL B,6/19/21,32.8,72.41,72.41,80.54
WELL B,6/20/21,34.12,106.9,106.9,-0.07
WELL B,6/21/21,30.29,72.37,72.37,69.65
WELL B,6/22/21,40.3,129.83,129.83,91.86
WELL B,6/23/21,41.91,129.56,130.52,31.08
WELL B,6/24/21,34.01,106.73,106.73,94.81
WELL B,6/25/21,34.76,106.76,106.76,80.6
WELL B,6/26/21,34.77,110.15,110.72,-1.65
WELL B,6/27/21,32.95,99.43,99.43,68.87
WELL B,6/28/21,31.39,96.56,96.56,71.94
WELL B,6/29/21,29.15,94.51,94.51,-12.69
WELL B,6/30/21,29.46,115.45,115.45,73.56
WELL B,7/1/21,35.55,125.94,125.94,74.04
WELL B,7/2/21,35.5,114.14,115.13,8.94
WELL B,7/3/21,32.03,113.5,113.5,63.79
WELL B,7/4/21,33.44,118.08,118.08,66.3
WELL B,7/5/21,30.42,91.31,91.8,61.89
WELL B,7/6/21,26.96,122.76,122.76,72.36
WELL B,7/7/21,31.68,114.76,114.76,74.17
WELL B,7/8/21,23.24,104.82,104.82,12.76
WELL B,7/9/21,0,0,0,0
WELL B,7/10/21,20.72,83.52,83.52,57.05
WELL B,7/11/21,27.56,113.14,113.61,23.81
WELL B,7/12/21,28.08,106.9,106.9,74.26
WELL B,7/13/21,27.07,102.27,102.27,66.03
WELL B,7/14/21,27.38,96.74,97.44,8.55
WELL B,7/15/21,24.7,119.63,119.63,81.84
WELL B,7/16/21,25.82,119.66,119.66,89.95
WELL B,7/17/21,28.35,120.02,120.52,25.67
WELL B,7/18/21,33.29,122.84,122.84,95.08
WELL B,7/19/21,31.55,124.81,124.81,96.25
WELL B,7/20/21,39.02,136.77,136.77,31.09
WELL B,7/21/21,29.88,123.09,123.09,92.95
WELL B,7/22/21,33.79,145,145,96.55
WELL B,7/23/21,30.35,143.49,144.61,50.83
WELL B,7/24/21,29.32,107.74,107.74,87.14
WELL B,7/25/21,30.87,112.39,112.39,84.03
WELL B,7/26/21,25.62,108.22,108.7,24.55
WELL B,7/27/21,25.19,100.38,100.38,59.43
WELL B,7/28/21,29.79,111.75,111.75,64.09
WELL B,7/29/21,28.17,115.88,116.34,7
WELL B,7/30/21,30.5,232.28,232.28,57.14
WELL B,7/31/21,31.04,208.43,208.43,51.64
WELL B,8/1/21,34.16,210.69,211.31,-6.02
WELL B,8/2/21,30.42,184.02,184.02,63.69
WELL B,8/3/21,29.55,200.02,200.02,66.85
WELL B,8/4/21,29.1,194.04,195.07,5.8
WELL B,8/5/21,32.28,193.3,193.3,76.7
WELL B,8/6/21,37.65,191.61,191.61,77.53
WELL B,8/7/21,0,0,0,-61
WELL B,8/8/21,69.87,402.16,402.16,165.61
WELL B,8/9/21,33.13,199.62,199.62,80.76
WELL B,8/10/21,36.31,200.58,201.94,25.89
WELL B,8/11/21,32.49,196.51,196.51,90.39
WELL B,8/12/21,31.03,182.48,182.48,85.52
WELL B,8/13/21,30.15,187.29,188.06,24.91
WELL B,8/14/21,30.51,192.67,192.67,104.15
WELL B,8/15/21,36.39,218.33,218.33,118.82
WELL B,8/16/21,25.23,161.12,161.64,24.04
WELL B,8/17/21,25.2,111.33,111.33,135.44
WELL B,8/18/21,22.82,97.99,97.99,113.65
WELL B,8/19/21,26.43,111.61,112.06,67.4
WELL B,8/20/21,25.99,118.47,118.47,124.48
WELL B,8/21/21,28.22,109.46,109.46,125.44
WELL B,8/22/21,28.35,108.68,108.91,55.82
WELL B,8/23/21,25.7,123.83,123.83,110.73
WELL B,8/24/21,24.98,116.29,116.29,107.9
WELL B,8/25/21,23.39,125.45,126.11,56.25
WELL B,8/26/21,23.97,114.59,114.59,83.29
WELL B,8/27/21,23.95,117.45,117.45,96.26
WELL B,8/28/21,25.68,125.59,125.97,41.67
WELL B,8/29/21,24.05,113.91,113.91,90.21
WELL B,8/30/21,26.56,117.82,117.82,88.14
WELL B,8/31/21,27.16,112.03,112.38,29.15
WELL B,9/1/21,30.62,109.19,109.19,87.05
WELL B,9/2/21,27.3,103.84,103.84,84.28
WELL B,9/3/21,27.06,98.02,98.46,14.19
WELL B,9/4/21,28.39,215.26,215.26,100.73
WELL B,9/5/21,29.21,223.1,223.1,107.51
WELL B,9/6/21,33.21,248.52,249.45,40.89
WELL B,9/7/21,32.86,244.43,244.43,95.85
WELL B,9/8/21,29.87,241.81,241.81,93.49
WELL B,9/9/21,30.1,242.86,243.54,45.42
WELL B,9/10/21,27.16,216.65,216.65,94.57
WELL B,9/11/21,30.38,225.31,225.31,93.77
WELL B,9/12/21,24.63,184.77,185.35,15.79
WELL B,9/13/21,22.43,196.28,196.28,76.04
WELL B,9/14/21,25.27,201.03,201.03,81.33
WELL B,9/15/21,27.65,215.07,215.66,19.5
WELL B,9/16/21,17.24,122.27,122.27,50.88
WELL B,9/17/21,23.1,170.39,170.39,69.42
WELL B,9/18/21,25.96,193.96,194.35,23.09
WELL B,9/19/21,26.73,188.91,188.91,84.2
WELL B,9/20/21,27.79,220.9,220.9,90.05
WELL B,9/21/21,29.67,119.62,120.01,47.66
WELL B,9/22/21,25.72,115.22,115.33,101.07
WELL B,9/23/21,26.75,118.95,119.08,103.58
WELL B,9/24/21,27.07,121.34,121.45,26.7
WELL B,9/25/21,24.11,113.26,113.34,83.52
WELL B,9/26/21,24.8,115.86,115.97,80.83
WELL B,9/27/21,26.15,122.46,122.62,13.74
WELL B,9/28/21,28.93,143.71,143.87,83.16
WELL B,9/29/21,27.83,137.45,137.62,80.99
WELL B,9/30/21,25.81,147.02,147.15,7.99
WELL B,10/1/21,29.85,164.32,164.5,72.5
WELL B,10/2/21,21.77,135.08,135.18,64.57
WELL B,10/3/21,30.05,156.47,156.61,13.09
WELL B,10/4/21,27.6,135.07,135.2,58.65
WELL B,10/5/21,17.9,118.78,118.91,53.39
WELL B,10/6/21,23.69,168.61,168.74,38.51
WELL B,10/7/21,27.95,106.39,106.61,60.9
WELL B,10/8/21,23.88,132.85,133.01,74.93
WELL B,10/9/21,23.26,128.78,128.91,29.34
WELL B,10/10/21,22.56,133.53,133.61,98.34
WELL B,10/11/21,22.46,128.38,128.53,93.89
WELL B,10/12/21,22.42,124.61,124.69,30.27
WELL B,10/13/21,21.86,129.76,129.79,92.59
WELL B,10/14/21,24.02,134.89,134.92,73.99
WELL B,10/15/21,23.89,126.37,126.43,17.03
WELL B,10/16/21,29.27,126.73,126.78,69.9
WELL B,10/17/21,25.37,135.99,136.1,69.64
WELL B,10/18/21,26.26,152.05,152.18,46.78
WELL B,10/19/21,20.92,146.03,146.15,97.78
WELL B,10/20/21,25.97,141.96,142,98.76
WELL B,10/21/21,26.38,142.85,142.88,42.86
WELL B,10/22/21,23.79,139.05,139.08,94.5
WELL B,10/23/21,24.58,139.97,140.02,99.13
WELL B,10/24/21,23.6,132.34,132.39,35.64
WELL B,10/25/21,23.22,134.15,134.2,97.29
WELL B,10/26/21,15.69,111.09,111.13,67.79
WELL B,10/27/21,17.98,131.06,131.12,27.15
WELL B,10/28/21,17.56,136.03,136.1,79.87
WELL B,10/29/21,15.58,128.67,128.73,76.46
WELL B,10/30/21,13.6,127.25,127.33,33.6
WELL B,10/31/21,15.22,130.78,130.81,107.24
WELL B,11/1/21,15.55,124.65,124.67,93.03
WELL B,11/2/21,17.92,142.53,142.53,79.9
WELL B,11/3/21,14.33,102.42,102.44,90.2
WELL B,11/4/21,15.89,136.13,136.16,147.88
WELL B,11/5/21,16.78,141.21,141.27,88.8
WELL B,11/6/21,16.31,136.65,136.72,139.01
WELL B,11/7/21,13.5,132.97,133.04,93.2
WELL B,11/8/21,16.52,136.22,136.25,19.3
WELL B,11/9/21,12.94,112.67,112.7,67.64
WELL B,11/10/21,12.3,105.21,105.25,79.95
WELL B,11/11/21,12.89,114.18,114.2,8.74
WELL B,11/12/21,14.99,114.66,114.67,46.57
WELL B,11/13/21,17.4,140.64,140.65,38.74
WELL B,11/14/21,16.81,126,126.03,0.35
WELL B,11/15/21,30.6,103.54,103.57,55.35
WELL B,11/16/21,22.68,115.41,115.47,46.66
WELL B,11/17/21,25.28,123.21,123.26,5.63
WELL B,11/18/21,27.53,136.96,136.96,64.69
WELL B,11/19/21,25.38,125.29,125.3,65.74
WELL B,11/20/21,26.49,123.26,123.29,8.45
WELL B,11/21/21,20.95,119.52,119.53,66.35
WELL B,11/22/21,23.5,121.77,121.78,69.19
WELL B,11/23/21,21.27,114.69,114.71,5.85
WELL B,11/24/21,28.19,125.4,125.43,68.78
WELL B,11/25/21,30.92,142.98,142.98,76.81
WELL B,11/26/21,25.43,129.97,129.98,11.47
WELL B,11/27/21,24.83,134.65,134.69,74.14
WELL B,11/28/21,23.52,129.48,129.49,67.74
WELL B,11/29/21,19.59,124.67,124.69,12.69
WELL B,11/30/21,22,130.42,130.44,70.77
WELL B,12/1/21,20.42,128.09,128.1,69.47
WELL B,12/2/21,22.32,113.32,113.35,6.83
WELL B,12/3/21,24.88,156.99,157,102.47
WELL B,12/4/21,28.47,162.67,162.67,110.47
WELL B,12/5/21,22.19,135.1,135.1,23.24
WELL B,12/6/21,23.25,135.87,135.87,81.19
WELL B,12/7/21,20.61,128.44,128.44,75.26
WELL B,12/8/21,22.66,133.62,133.62,18.66
WELL B,12/9/21,18.75,124.09,124.09,84.18
WELL B,12/10/21,19.55,131.02,131.02,88.79
WELL B,12/11/21,20.71,116.47,116.47,29
WELL B,12/12/21,18.34,118.54,118.54,81.8
WELL B,12/13/21,17.84,118.13,118.13,89.79
WELL B,12/14/21,24.67,113.26,113.26,52.14
WELL B,12/15/21,19.73,126.96,126.96,99.69
WELL B,12/16/21,17.98,111.77,111.77,-88.27
WELL B,12/17/21,32.4,120.35,120.35,157.26
WELL B,12/18/21,22.23,127.73,127.73,93.58
WELL B,12/19/21,22.39,114.42,114.42,89.49
WELL B,12/20/21,22.48,116.99,116.99,42.43
WELL B,12/21/21,22.07,101.42,101.42,86.62
WELL B,12/22/21,17.9,107.78,107.78,85.9
WELL B,12/23/21,17.94,97.09,97.09,30.39
WELL B,12/24/21,15.6,112.2,112.2,92.63
WELL B,12/25/21,20.12,105.87,105.87,87.04
WELL B,12/26/21,20.31,100.84,100.84,34.64
WELL B,12/27/21,18.62,107.31,107.31,81.2
WELL B,12/28/21,19.27,109.7,109.7,82.3
WELL B,12/29/21,22.25,113.27,113.27,20.23
WELL B,12/30/21,24.14,109.1,109.1,76.01
WELL B,12/31/21,20.77,101.96,101.96,72.91
WELL B,1/1/22,23.19,112.17,112.17,22.68
WELL B,1/2/22,25.02,119.35,119.35,82.31
WELL B,1/3/22,23.3,119.12,119.12,81.33
WELL B,1/4/22,21.71,107.65,107.65,26.06
WELL B,1/5/22,23.99,98.69,98.69,84.95
WELL B,1/6/22,17.7,85.87,85.87,70.66
WELL B,1/7/22,23.85,94.58,94.58,19.61
WELL B,1/8/22,27.02,102.43,102.43,70.21
WELL B,1/9/22,20.63,108.65,108.65,68.21
WELL B,1/10/22,22.14,105.71,105.71,18.12
WELL B,1/11/22,17.8,96.25,96.25,62.19
WELL B,1/12/22,24.18,103.47,103.47,70.62
WELL B,1/13/22,21.1,101.81,101.81,21.98
WELL B,1/14/22,16.54,80.7,80.7,60.34
WELL B,1/15/22,16.62,79.23,79.23,62.16
WELL B,1/16/22,18.93,104.49,104.49,28.36
WELL B,1/17/22,14.61,105.74,105.74,80.51
WELL B,1/18/22,19.54,116.12,116.12,82.54
WELL B,1/19/22,17.19,101.63,101.63,20.52
WELL B,1/20/22,18.37,105.05,105.05,74.44
WELL B,1/21/22,23.46,110.37,110.37,70
WELL B,1/22/22,23.66,104.27,104.27,23.13
WELL B,1/23/22,15.53,86.43,86.43,64.59
WELL B,1/24/22,21.18,99.19,99.19,82.13
WELL B,1/25/22,15.74,109.29,109.29,29.73
WELL B,1/26/22,20.81,93.17,93.17,71.18
WELL B,1/27/22,19.11,84.02,84.02,64.8
WELL B,1/28/22,23.29,88.35,88.35,7.54
WELL B,1/29/22,16.72,86.76,86.76,87.67
WELL B,1/30/22,22.26,110.38,110.38,74
WELL B,1/31/22,24.06,111.12,111.12,27.4
WELL B,2/1/22,24.77,107.69,107.69,74.27
WELL B,2/2/22,26.23,111.89,111.89,79.86
WELL B,2/3/22,33.19,102.64,102.64,7
WELL B,2/4/22,29.22,93.72,93.72,66.32
WELL B,2/5/22,31.99,95.98,95.98,63.06
WELL B,2/6/22,33.26,104.39,104.39,46.3
WELL B,2/7/22,14.9,114.7,114.7,73.06
WELL B,2/8/22,23.71,119.47,119.47,71.62
WELL B,2/9/22,30.45,107.28,107.28,-38.76
WELL B,2/10/22,10.85,112.6,112.6,79.32
WELL B,2/11/22,8.78,123.03,123.03,100.85
WELL B,2/12/22,18.16,116.48,116.48,13.16
WELL B,2/13/22,31.09,95.97,95.97,63.86
WELL B,2/14/22,27.51,109.8,109.8,73.33
WELL B,2/15/22,24.68,108.66,108.66,12.96
WELL B,2/16/22,22.26,105.16,105.16,74.31
WELL B,2/17/22,19.63,113.8,113.8,84.32
WELL B,2/18/22,20.23,101.04,101.04,13.76
WELL B,2/19/22,22.06,108.88,108.88,89.55
WELL B,2/20/22,23.71,101.75,101.75,80.55
WELL B,2/21/22,20.81,105.81,105.81,17.7
WELL B,2/22/22,33.95,123.37,123.37,98.02
WELL B,2/23/22,22.12,101.7,101.7,25.15
WELL B,2/24/22,20.03,87.81,87.81,-44.34
WELL B,2/25/22,20.87,92.55,92.55,-4.02
WELL B,2/26/22,19.84,108.93,108.93,29.87
WELL B,2/27/22,17.22,89.79,89.79,5.7
WELL B,2/28/22,16.39,90.6,90.6,14.91
WELL B,3/1/22,18.85,89.12,89.12,35.64
WELL B,3/2/22,16.97,94.35,94.35,9.77
WELL B,3/3/22,14.99,78.92,78.92,55.56
WELL B,3/4/22,20.22,89.14,89.14,89.62
WELL B,3/5/22,18.33,89.75,89.75,14.67
WELL B,3/6/22,14.78,71.17,71.17,52.09
WELL B,3/7/22,15.63,72,72,70.8
WELL B,3/8/22,19.64,85.51,85.5,15.75
WELL B,3/9/22,19.86,0,0,109.58
WELL B,3/10/22,6.3,182.39,182.4,64.98
WELL B,3/11/22,15.39,82.39,82.38,-2.14
WELL B,3/12/22,13.62,71.5,71.5,22.36
WELL B,3/13/22,16.06,76.63,76.63,62.16
WELL B,3/14/22,17.66,104.76,104.77,-24.62
WELL B,3/15/22,18.61,105.53,105.53,87.13
WELL B,3/16/22,15.29,88.3,88.3,46.57
WELL B,3/17/22,15.91,111.91,111.91,42.82
WELL B,3/18/22,16.18,101.43,101.43,56.12
WELL B,3/19/22,16.48,101.45,101.45,29.43
WELL B,3/20/22,15.81,102.38,102.38,-1.62
WELL B,3/21/22,15.51,97.41,97.41,31.67
WELL B,3/22/22,13.94,87.65,87.65,24.02
WELL B,3/23/22,14.3,88.92,88.92,-27.71
WELL B,3/24/22,14.96,115.18,115.18,29.72
WELL B,3/25/22,14.7,101.8,101.8,16.11
WELL B,3/26/22,16.67,110.97,110.97,-21.49
WELL B,3/27/22,18.76,139.18,139.18,34.83
WELL B,3/28/22,15.24,113.03,113.03,35.66
WELL B,3/29/22,17.46,121.56,121.56,-20.62
WELL B,3/30/22,22.1,164.36,164.36,32.07
WELL B,3/31/22,17.59,166.67,166.67,48.78
WELL B,4/1/22,18.4,140.92,140.92,-23.47
WELL B,4/2/22,22.22,171.22,171.22,43.48
WELL B,4/3/22,19.91,161.3,161.3,16.56
WELL B,4/4/22,22.05,158.18,158.18,-23.97
WELL B,4/5/22,22.77,149.66,149.66,30.66
WELL B,4/6/22,21.2,153.68,153.68,34.35
WELL B,4/7/22,18.69,138.34,138.34,-32.79
WELL B,4/8/22,27.25,117.68,117.68,20.54
WELL B,4/9/22,21.44,126.07,126.07,42.43
WELL B,4/10/22,18.71,108.81,108.81,-39.07
WELL B,4/11/22,15.67,105.42,105.42,34.27
WELL B,4/12/22,17.58,103.77,103.77,41.38
WELL B,4/13/22,17.99,101.57,101.57,43.74
WELL B,4/14/22,0,0,0,0
WELL B,4/15/22,6.42,32.69,32.69,-33.95
WELL B,4/16/22,14.55,106.08,106.08,35.52
WELL B,4/17/22,15.7,94.09,94.09,25.82
WELL B,4/18/22,21.52,125.55,125.55,52.78
WELL B,4/19/22,19.84,138.64,138.64,38.98
WELL B,4/20/22,18.27,116.69,116.69,110.58
WELL B,4/21/22,22.77,125.7,125.7,52.56
WELL B,4/22/22,17.87,122.48,122.48,-13.94
WELL B,4/23/22,17.7,106.63,106.63,14.33
WELL B,4/24/22,0,0,0,0
WELL B,4/25/22,0,0,0,0
WELL B,4/26/22,14.08,127.05,127.05,0.68
WELL B,4/27/22,31.8,77.77,77.79,24.25
WELL B,4/28/22,28.45,117.54,117.82,-16.48
WELL B,4/29/22,33.97,113.59,113.9,7.07
WELL B,4/30/22,-2.83,116.03,116.28,50.04
WELL B,5/1/22,-7.82,95.34,95.62,14.4
WELL B,5/2/22,11.53,112.72,113.06,44.57
WELL B,5/3/22,18.21,90.88,91.12,50.46
WELL B,5/4/22,18.61,110.57,110.8,-44.51
WELL B,5/5/22,18.68,108.16,108.43,10.26
WELL B,5/6/22,17.09,92.36,92.61,57.29
WELL B,5/7/22,18.02,98.43,98.71,-2.96
WELL B,5/8/22,18.99,111.46,111.76,59.43
WELL B,5/9/22,24.37,155.87,156.31,49.11
WELL B,5/10/22,6.17,40.58,40.59,91.89
WELL B,5/11/22,8.51,95.43,95.79,53.52
WELL B,5/12/22,10.06,117.84,118.11,142.03
WELL B,5/13/22,0,0,0,-47
WELL B,5/14/22,0,0,0,0
WELL B,5/15/22,0,0,0,0
WELL B,5/16/22,0,0,0,-63
WELL B,5/17/22,5.45,25.73,25.77,37.97
WELL B,5/18/22,7.73,71.16,71.29,20.04
WELL B,5/19/22,10.51,55.23,55.29,58.39
WELL B,5/20/22,16.57,84.12,84.2,78.08
WELL B,5/21/22,17.09,86.75,86.77,48.16
WELL B,5/22/22,15.16,93.92,93.98,2.38
WELL B,5/23/22,13.36,107.71,107.76,37.7
WELL B,5/24/22,23.42,108.05,108.22,45.53
WELL B,5/25/22,7.76,100.84,100.94,-48.09
WELL B,5/26/22,18.82,89.82,90.13,33.16
WELL B,5/27/22,24.11,87.26,87.61,43.41
WELL B,5/28/22,16.94,84.35,84.58,41.52
WELL B,5/29/22,14.2,117.13,117.37,62.3
WELL B,5/30/22,23.15,116.25,116.33,55.38
WELL B,5/31/22,18.17,116.1,116.18,-64.56
WELL B,6/1/22,19.08,119.83,119.94,58.85
WELL B,6/2/22,22.36,152.66,152.79,51.11
WELL B,6/3/22,21.76,146.02,146.11,-25.92
WELL B,6/4/22,28.66,140.1,140.34,95.54
WELL B,6/5/22,22.48,154.33,154.49,121.17
WELL B,6/6/22,24.89,117.71,117.91,24.91
WELL B,6/7/22,21.01,100.29,100.52,77.51
WELL B,6/8/22,21.5,118.41,118.58,84.69
WELL B,6/9/22,17.06,133.86,133.97,30.78
WELL B,6/10/22,17.64,131.7,131.99,81.68
WELL B,6/11/22,21.08,122.1,122.42,81.86
WELL B,6/12/22,19.04,124.04,124.31,20.62
WELL B,6/13/22,22.85,119.51,119.83,76.3
WELL B,6/14/22,20.69,123.97,124.26,81.39
WELL B,6/15/22,22.49,116.3,116.46,16.97
WELL B,6/16/22,22.61,107.77,107.83,48.37
WELL B,6/17/22,18.36,125.82,125.91,68.48
WELL B,6/18/22,29.76,127.18,127.3,-18.24
WELL B,6/19/22,26.07,128.07,128.33,47.57
WELL B,6/20/22,31.91,149.85,150.02,54.27
WELL B,6/21/22,26.31,119.23,119.36,-20.56
WELL B,6/22/22,24.08,110.07,110.2,43.94
WELL B,6/23/22,24.1,129.33,129.69,48.62
WELL B,6/24/22,23.43,131.01,131.18,-18.1
WELL B,6/25/22,23.07,113.61,113.75,43.22
WELL B,6/26/22,23.67,123.39,123.47,41.37
WELL B,6/27/22,25.54,126.31,126.48,-12.45
WELL B,6/28/22,24.51,137.11,137.21,52.14
WELL B,6/29/22,23.01,121.14,121.24,41.2
WELL B,6/30/22,23.54,119.18,119.3,-15.94
WELL B,7/1/22,24.84,123.08,123.21,46.85
WELL B,7/2/22,26.2,139.44,139.63,46.39
WELL B,7/3/22,23.32,112.08,112.23,-13.07
WELL B,7/4/22,23.18,121.23,121.32,76.15
WELL B,7/5/22,24.5,116.13,116.22,72.17
WELL B,7/6/22,25.35,120.08,120.25,9.77
WELL B,7/7/22,25.2,126.36,126.45,77.81
WELL B,7/8/22,24.31,116.67,116.8,70.47
WELL B,7/9/22,20.76,105.15,105.31,2.87
WELL B,7/10/22,19.88,110.49,110.57,75.93
WELL B,7/11/22,17.29,98.04,98.17,57.79
WELL B,7/12/22,23.78,137.84,138.28,42.65
WELL B,7/13/22,27.04,122.6,122.88,70.49
WELL B,7/14/22,22.25,111.03,111.15,75.48
WELL B,7/15/22,13.57,66.47,66.53,-14.47
WELL B,7/16/22,24.07,129.53,129.78,76.62
WELL B,7/17/22,19.69,130.5,130.53,93.89
